! No. of levels in these profiles: 
101 
!
MODEL 1 : SERGIO 
!
! Latitude (deg) 
0.0 
!
! Altitude (km) 
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590,     0.02590,     0.02590,     0.02590,     0.02590,  
      0.02590 
!
4 : O2 (ppmv) 
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160,     0.00160,     0.00160,     0.00160,     0.00160,  
      0.00160 
!
5 : CO (ppmv) 
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060,     0.00060,     0.00060,     0.00060,     0.00060,  
      0.00060 
!
6 : NO (ppmv) 
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010,     0.00010,     0.00010,     0.00010,     0.00010,  
      0.00010 
!
MODEND
!
! CONSTITUENT PROFILES FOR THE MINOR ABSORBING ATMOSPHERIC GASES
!
MINGAS
!
DATAEND
